,Date,AirPort,Mean TemperatureC,MeanDew PointC,Mean Humidity,Mean Sea Level PressurehPa,Mean VisibilityKm,Mean Wind SpeedKm/h,CloudCover,Rank_2018,State,2018_freq,city,lat,lng,population,density,Fuel_price,Holiday,Month,Year,Quarter,LOAD_FACTOR,Year_route,Quarter_route,daily_passengers,average_fare,ROUTE,AIR_TIME_MEAN
10432,2013-02-03,MCO,14,6,62,1021,16,10,3,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.238,0,2,2013,1,80.77,,,,,,
10433,2013-02-03,EWR,-2,-7,73,1012,15,11,6,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.238,0,2,2013,1,80.77,,,,,,
10434,2013-02-03,SEA,6,4,85,1025,12,10,8,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.238,0,2,2013,1,80.77,,,,,,
10435,2013-02-03,MSP,-13,-14,77,1017,8,11,7,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.238,0,2,2013,1,80.77,,,,,,
10436,2013-02-03,DTW,-10,-13,67,1014,11,13,7,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.238,0,2,2013,1,80.77,,,,,,
10437,2013-02-03,PHL,-1,-6,72,1013,13,9,7,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.238,0,2,2013,1,80.77,,,,,,
10438,2013-02-03,BOS,-4,-8,66,1012,7,13,8,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.238,0,2,2013,1,80.77,,,,,,
10439,2013-02-03,LGA,-2,-7,69,1012,11,11,6,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.238,0,2,2013,1,80.77,,,,,,
10440,2013-02-04,ATL,6,-3,57,1019,16,6,6,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.23,0,2,2013,1,80.77,,,,,,
10441,2013-02-04,ORD,-6,-7,87,1013,10,14,8,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.23,0,2,2013,1,80.77,,,,,,
10442,2013-02-04,LAX,13,11,86,1018,7,9,5,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.23,0,2,2013,1,80.77,,,,,,
10443,2013-02-04,DFW,18,9,57,1011,16,18,5,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.23,0,2,2013,1,80.77,,,,,,
10444,2013-02-04,DEN,4,-13,36,1012,16,18,4,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.23,0,2,2013,1,80.77,,,,,,
10445,2013-02-04,JFK,-2,-13,51,1014,16,25,5,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.23,0,2,2013,1,80.77,,,,,,
10446,2013-02-04,SFO,9,7,85,1020,15,8,6,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.23,0,2,2013,1,80.77,,,,,,
10447,2013-02-04,CLT,3,-6,54,1018,16,8,6,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.23,0,2,2013,1,80.77,,,,,,
10448,2013-02-04,LAS,14,-3,38,1016,16,9,0,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.23,0,2,2013,1,80.77,,,,,,
10449,2013-02-04,PHX,19,7,51,1014,16,2,3,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.23,0,2,2013,1,80.77,,,,,,
10450,2013-02-04,IAH,17,15,85,1013,13,8,7,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.23,0,2,2013,1,80.77,,,,,,
10451,2013-02-04,MIA,19,8,50,1019,16,8,2,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.23,0,2,2013,1,80.77,,,,,,
10452,2013-02-04,MCO,13,3,61,1020,16,4,4,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.23,0,2,2013,1,80.77,,,,,,
10453,2013-02-04,EWR,-3,-13,54,1014,16,22,4,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.23,0,2,2013,1,80.77,,,,,,
10454,2013-02-04,SEA,9,4,78,1020,16,9,8,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.23,0,2,2013,1,80.77,,,,,,
10455,2013-02-04,MSP,-13,-16,75,1015,10,9,7,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.23,0,2,2013,1,80.77,,,,,,
10456,2013-02-04,DTW,-6,-9,73,1015,7,4,8,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.23,0,2,2013,1,80.77,,,,,,
10457,2013-02-04,PHL,-2,-11,47,1015,15,19,5,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.23,0,2,2013,1,80.77,,,,,,
10458,2013-02-04,BOS,-3,-13,57,1009,16,27,3,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.23,0,2,2013,1,80.77,,,,,,
10459,2013-02-04,LGA,-2,-13,51,1013,16,26,5,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.23,0,2,2013,1,80.77,,,,,,
10460,2013-02-05,ATL,11,4,70,1016,16,6,6,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.238,0,2,2013,1,80.77,,,,,,
10461,2013-02-05,ORD,-7,-7,81,1012,10,15,8,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.238,0,2,2013,1,80.77,,,,,,
10462,2013-02-05,LAX,13,10,85,1017,9,7,8,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.238,0,2,2013,1,80.77,,,,,,
10463,2013-02-05,DFW,17,13,87,1014,8,11,7,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.238,0,2,2013,1,80.77,,,,,,
10464,2013-02-05,DEN,4,-11,38,1012,16,17,4,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.238,0,2,2013,1,80.77,,,,,,
10465,2013-02-05,JFK,-1,-4,72,1014,11,9,8,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.238,0,2,2013,1,80.77,,,,,,
10466,2013-02-05,SFO,11,6,76,1020,16,21,6,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.238,0,2,2013,1,80.77,,,,,,
10467,2013-02-05,CLT,11,1,57,1014,16,10,4,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.238,0,2,2013,1,80.77,,,,,,
10468,2013-02-05,LAS,13,-3,36,1013,16,8,2,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.238,0,2,2013,1,80.77,,,,,,
10469,2013-02-05,PHX,18,5,48,1013,16,6,0,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.238,0,2,2013,1,80.77,,,,,,
10470,2013-02-05,IAH,22,17,87,1014,9,5,7,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.238,0,2,2013,1,80.77,,,,,,
10471,2013-02-05,MIA,20,14,68,1018,16,7,3,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.238,0,2,2013,1,80.77,,,,,,
10472,2013-02-05,MCO,15,8,66,1018,16,5,2,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.238,0,2,2013,1,80.77,,,,,,
10473,2013-02-05,EWR,-1,-3,73,1014,9,8,8,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.238,0,2,2013,1,80.77,,,,,,
10474,2013-02-05,SEA,8,4,79,1012,16,18,7,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.238,0,2,2013,1,80.77,,,,,,
10475,2013-02-05,MSP,-8,-8,81,1010,10,13,6,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.238,0,2,2013,1,80.77,,,,,,
10476,2013-02-05,DTW,-5,-8,76,1013,11,11,8,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.238,0,2,2013,1,80.77,,,,,,
10477,2013-02-05,PHL,0,-2,84,1013,8,6,8,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.238,0,2,2013,1,80.77,,,,,,
10478,2013-02-05,BOS,-4,-11,60,1015,12,11,8,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.238,0,2,2013,1,80.77,,,,,,
10479,2013-02-05,LGA,-1,-4,66,1013,10,13,8,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.238,0,2,2013,1,80.77,,,,,,
10480,2013-02-06,ATL,13,4,62,1020,9,7,2,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10481,2013-02-06,ORD,-4,-6,80,1022,15,11,5,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10482,2013-02-06,LAX,13,9,74,1018,13,9,4,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10483,2013-02-06,DFW,18,13,72,1014,9,18,7,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10484,2013-02-06,DEN,7,-6,37,1011,13,14,6,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10485,2013-02-06,JFK,2,-7,59,1020,13,19,5,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10486,2013-02-06,SFO,9,5,69,1022,16,13,2,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10487,2013-02-06,CLT,9,-1,60,1020,14,7,0,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10488,2013-02-06,LAS,16,-6,29,1012,16,12,1,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10489,2013-02-06,PHX,18,6,48,1012,16,7,2,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10490,2013-02-06,IAH,17,17,95,1014,8,11,8,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10491,2013-02-06,MIA,23,17,72,1019,16,10,3,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10492,2013-02-06,MCO,20,14,66,1019,16,5,6,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10493,2013-02-06,EWR,2,-6,62,1019,11,17,5,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10494,2013-02-06,SEA,8,4,75,1015,16,16,8,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10495,2013-02-06,MSP,-11,-11,92,1018,10,11,7,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10496,2013-02-06,DTW,-5,-9,69,1023,14,9,5,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10497,2013-02-06,PHL,1,-5,65,1021,10,13,4,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10498,2013-02-06,BOS,1,-7,62,1017,11,16,5,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10499,2013-02-06,LGA,2,-7,59,1019,12,18,5,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.2260000000000004,0,2,2013,1,80.77,,,,,,
10500,2013-02-07,ATL,9,4,71,1017,11,20,8,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10501,2013-02-07,ORD,1,-1,88,1014,4,13,8,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10502,2013-02-07,LAX,12,8,80,1019,11,11,4,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10503,2013-02-07,DFW,19,11,54,1012,14,27,5,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10504,2013-02-07,DEN,3,-8,50,1019,16,14,2,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10505,2013-02-07,JFK,-2,-12,44,1031,16,11,6,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10506,2013-02-07,SFO,9,4,72,1020,15,13,6,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10507,2013-02-07,CLT,7,1,63,1022,11,16,8,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10508,2013-02-07,LAS,13,-6,29,1013,16,14,0,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10509,2013-02-07,PHX,17,4,51,1015,16,6,1,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10510,2013-02-07,IAH,18,16,84,1014,16,6,6,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10511,2013-02-07,MIA,23,17,69,1017,16,10,1,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10512,2013-02-07,MCO,24,16,68,1016,16,15,6,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10513,2013-02-07,EWR,-2,-12,48,1030,16,10,7,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10514,2013-02-07,SEA,7,2,68,1016,16,15,5,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10515,2013-02-07,MSP,-6,-6,91,1020,10,17,8,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10516,2013-02-07,DTW,0,-6,67,1021,16,12,8,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10517,2013-02-07,PHL,-1,-9,50,1030,16,12,7,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10518,2013-02-07,BOS,-4,-17,43,1032,16,15,3,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10519,2013-02-07,LGA,-1,-13,46,1030,16,14,7,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.2539999999999996,0,2,2013,1,80.77,,,,,,
10520,2013-02-08,ATL,8,7,79,1016,13,13,6,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.286,0,2,2013,1,80.77,,,,,,
10521,2013-02-08,ORD,-2,-5,87,1024,15,19,8,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.286,0,2,2013,1,80.77,,,,,,
10522,2013-02-08,LAX,9,4,67,1014,15,21,5,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.286,0,2,2013,1,80.77,,,,,,
10523,2013-02-08,DFW,12,-1,47,1022,16,14,3,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.286,0,2,2013,1,80.77,,,,,,
10524,2013-02-08,DEN,3,-9,43,1010,16,13,3,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.286,0,2,2013,1,80.77,,,,,,
10525,2013-02-08,JFK,0,-2,78,1012,8,32,8,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.286,0,2,2013,1,80.77,,,,,,
10526,2013-02-08,SFO,8,3,65,1015,16,14,4,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.286,0,2,2013,1,80.77,,,,,,
10527,2013-02-08,CLT,10,3,68,1014,16,13,5,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.286,0,2,2013,1,80.77,,,,,,
10528,2013-02-08,LAS,9,-4,36,1005,16,22,4,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.286,0,2,2013,1,80.77,,,,,,
10529,2013-02-08,PHX,16,0,43,1009,16,14,5,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.286,0,2,2013,1,80.77,,,,,,
10530,2013-02-08,IAH,16,10,70,1020,16,16,3,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.286,0,2,2013,1,80.77,,,,,,
10531,2013-02-08,MIA,25,19,76,1016,16,10,2,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.286,0,2,2013,1,80.77,,,,,,
10532,2013-02-08,MCO,22,14,66,1015,16,14,1,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.286,0,2,2013,1,80.77,,,,,,
10533,2013-02-08,EWR,0,-1,80,1012,6,25,8,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.286,0,2,2013,1,80.77,,,,,,
10534,2013-02-08,SEA,5,2,79,1025,16,5,7,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.286,0,2,2013,1,80.77,,,,,,
10535,2013-02-08,MSP,-7,-9,84,1028,16,13,6,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.286,0,2,2013,1,80.77,,,,,,
10536,2013-02-08,DTW,-2,-4,80,1014,8,23,8,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.286,0,2,2013,1,80.77,,,,,,
10537,2013-02-08,PHL,2,1,77,1011,10,21,8,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.286,0,2,2013,1,80.77,,,,,,
10538,2013-02-08,BOS,-3,-3,82,1019,6,42,8,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.286,0,2,2013,1,80.77,,,,,,
10539,2013-02-08,LGA,0,-2,78,1011,5,30,8,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.286,0,2,2013,1,80.77,,,,,,
10540,2013-02-09,ATL,8,-2,57,1024,16,9,2,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.286,0,2,2013,1,80.77,,,,,,
10541,2013-02-09,ORD,-3,-5,82,1025,16,12,5,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.286,0,2,2013,1,80.77,,,,,,
10542,2013-02-09,LAX,9,3,68,1017,16,9,2,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.286,0,2,2013,1,80.77,,,,,,
10543,2013-02-09,DFW,12,8,73,1014,11,22,8,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.286,0,2,2013,1,80.77,,,,,,
10544,2013-02-09,DEN,-2,-7,61,1002,14,14,5,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.286,0,2,2013,1,80.77,,,,,,
10545,2013-02-09,JFK,-3,-9,64,1015,11,33,4,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.286,0,2,2013,1,80.77,,,,,,
10546,2013-02-09,SFO,9,1,56,1018,16,10,0,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.286,0,2,2013,1,80.77,,,,,,
10547,2013-02-09,CLT,6,-7,51,1024,16,8,1,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.286,0,2,2013,1,80.77,,,,,,
10548,2013-02-09,LAS,9,-6,40,1009,16,11,4,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.286,0,2,2013,1,80.77,,,,,,
10549,2013-02-09,PHX,11,-1,51,1013,16,14,6,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.286,0,2,2013,1,80.77,,,,,,
10550,2013-02-09,IAH,16,13,86,1017,16,18,7,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.286,0,2,2013,1,80.77,,,,,,
10551,2013-02-09,MIA,22,17,77,1019,12,14,3,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.286,0,2,2013,1,80.77,,,,,,
10552,2013-02-09,MCO,19,12,68,1021,16,15,1,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.286,0,2,2013,1,80.77,,,,,,
10553,2013-02-09,EWR,-3,-8,64,1015,13,25,4,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.286,0,2,2013,1,80.77,,,,,,
10554,2013-02-09,SEA,7,3,77,1026,13,5,8,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.286,0,2,2013,1,80.77,,,,,,
10555,2013-02-09,MSP,-3,-4,96,1019,11,22,8,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.286,0,2,2013,1,80.77,,,,,,
10556,2013-02-09,DTW,-6,-9,71,1030,16,7,3,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.286,0,2,2013,1,80.77,,,,,,
10557,2013-02-09,PHL,-1,-7,67,1017,13,28,5,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.286,0,2,2013,1,80.77,,,,,,
10558,2013-02-09,BOS,-8,-10,76,1009,5,34,6,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.286,0,2,2013,1,80.77,,,,,,
10559,2013-02-09,LGA,-2,-8,64,1015,12,29,5,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.286,0,2,2013,1,80.77,,,,,,
10560,2013-02-10,ATL,11,6,73,1022,10,17,8,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.286,0,2,2013,1,80.77,,,,,,
10561,2013-02-10,ORD,4,2,86,1006,12,26,7,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.286,0,2,2013,1,80.77,,,,,,
10562,2013-02-10,LAX,10,4,69,1018,16,10,5,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.286,0,2,2013,1,80.77,,,,,,
10563,2013-02-10,DFW,14,3,57,1009,13,18,6,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.286,0,2,2013,1,80.77,,,,,,
10564,2013-02-10,DEN,-3,-11,52,1010,16,19,7,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.286,0,2,2013,1,80.77,,,,,,
10565,2013-02-10,JFK,-3,-11,57,1030,16,9,4,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.286,0,2,2013,1,80.77,,,,,,
10566,2013-02-10,SFO,9,2,61,1019,16,9,1,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.286,0,2,2013,1,80.77,,,,,,
10567,2013-02-10,CLT,7,-2,59,1027,15,11,7,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.286,0,2,2013,1,80.77,,,,,,
10568,2013-02-10,LAS,8,-8,32,1013,16,10,6,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.286,0,2,2013,1,80.77,,,,,,
10569,2013-02-10,PHX,11,-1,50,1015,16,8,3,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.286,0,2,2013,1,80.77,,,,,,
10570,2013-02-10,IAH,18,15,77,1012,16,16,8,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.286,0,2,2013,1,80.77,,,,,,
10571,2013-02-10,MIA,24,16,63,1023,16,23,4,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.286,0,2,2013,1,80.77,,,,,,
10572,2013-02-10,MCO,20,13,66,1024,16,17,1,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.286,0,2,2013,1,80.77,,,,,,
10573,2013-02-10,EWR,-4,-11,55,1029,16,7,4,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.286,0,2,2013,1,80.77,,,,,,
10574,2013-02-10,SEA,6,2,77,1028,11,7,7,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.286,0,2,2013,1,80.77,,,,,,
10575,2013-02-10,MSP,-3,-2,91,999,5,19,8,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.286,0,2,2013,1,80.77,,,,,,
10576,2013-02-10,DTW,0,-4,73,1018,15,10,6,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.286,0,2,2013,1,80.77,,,,,,
10577,2013-02-10,PHL,-1,-11,46,1030,16,8,4,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.286,0,2,2013,1,80.77,,,,,,
10578,2013-02-10,BOS,-3,-14,43,1027,16,14,1,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.286,0,2,2013,1,80.77,,,,,,
10579,2013-02-10,LGA,-2,-12,52,1029,16,11,4,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.286,0,2,2013,1,80.77,,,,,,
10580,2013-02-11,ATL,13,12,90,1019,10,10,8,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.299,0,2,2013,1,80.77,,,,,,
